"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WSEIBUS","200106","18.076","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200107","18.851","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200108","18.851","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200109","17.445","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200110","17.501","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200111","16.924","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200112","17.764","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200113","210.736","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200201","19.055","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200202","16.734","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200203","19.016","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200204","17.835","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200205","18.798","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200206","19.518","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200207","20.876","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200208","20.871","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200209","19.492","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200210","18.932","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200211","18.622","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200212","20.031","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200213","229.782","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200301","19.243","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200302","16.838","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200303","19.504","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200304","18.742","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200305","19.294","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200306","19.338","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200307","20.527","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200308","20.156","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200309","18.99","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200310","18.42","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200311","18.566","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200312","20.263","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200313","229.882","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200401","18.274","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200402","17.648","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200403","18.924","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200404","18.37","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200405","19.257","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200406","18.705","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200407","18.931","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200408","19.079","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200409","18.099","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200410","18.184","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200411","18.438","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200412","18.968","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200413","222.877","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200501","18.358","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200502","16.133","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200503","18.436","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200504","17.4","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200505","19.122","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200506","18.856","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200507","19.635","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200508","19.229","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200509","18.067","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200510","17.483","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200511","18.711","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200512","19.293","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200513","220.722","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200601","20.148","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200602","18.061","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200603","19.19","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200604","17.453","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200605","19.226","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200606","18.963","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200607","20.168","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200608","19.917","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200609","19.02","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200610","18.99","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200611","19.698","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200612","19.833","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200613","230.667","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200701","19.75","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200702","17.279","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200703","19.7","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200704","18.106","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200705","19.854","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200706","19.937","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200707","20.529","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200708","20.615","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200709","19.894","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200710","20.336","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200711","20.546","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200712","20.947","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200713","237.492","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200801","20.864","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200802","19.972","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200803","22.667","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200804","21.309","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200805","21.248","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200806","21.67","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200807","22.856","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200808","22.29","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200809","20.764","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200810","21.199","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200811","21.284","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200812","21.804","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200813","257.926","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200901","20.612","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200902","19.326","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200903","23.538","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200904","21.144","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200905","21.556","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200906","22.211","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200907","23.147","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200908","22.641","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200909","21.18","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200910","21.261","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200911","21.912","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200912","22.438","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","200913","260.966","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201001","21.236","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201002","19.742","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201003","22.427","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201004","21.442","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201005","21.71","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201006","22.52","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201007","22.749","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201008","22.693","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201009","21.723","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201010","21.613","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201011","22.713","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201012","23.208","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201013","263.775","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201101","20.53","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201102","19.283","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201103","20.91","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201104","19.687","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201105","20.526","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201106","21.544","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201107","22.358","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201108","22.252","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201109","21.062","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201110","21.53","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201111","22.022","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201112","22.864","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201113","254.568","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201201","21.706","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201202","19.89","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201203","21.808","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201204","20.508","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201205","21.806","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201206","21.54","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201207","22.668","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201208","22.54","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201209","21.24","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201210","22.485","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201211","22.542","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201212","23.718","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201213","262.453","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201301","21.959","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201302","19.411","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201303","22.519","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201304","20.909","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201305","22.111","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201306","21.771","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201307","22.437","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201308","22.51","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201309","21.248","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201310","21.597","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201311","22.031","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201312","23.681","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201313","262.185","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201401","23.962","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201402","22.166","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201403","24.083","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201404","23.141","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201405","23.791","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201406","23.511","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201407","24.823","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201408","23.863","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201409","22.389","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201410","22.125","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201411","22.023","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201412","23.013","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201413","278.89","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201501","22.651","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201502","20.486","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201503","22.403","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201504","21.822","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201505","22.969","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201506","23.125","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201507","25.607","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201508","24.774","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201509","23.121","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201510","23.881","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201511","24.738","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201512","25.445","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201513","281.022","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201601","23.184","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201602","22.337","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201603","23.599","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201604","23.823","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201605","23.916","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201606","23.135","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201607","23.534","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201608","24.062","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201609","22.344","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201610","21.747","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201611","24.077","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201612","24.905","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201613","280.662","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201701","24.938","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201702","22.108","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201703","24.306","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201704","22.249","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201705","23.571","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201706","23.652","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201707","23.764","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201708","23.683","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201709","21.938","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201710","22.503","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201711","23.19","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201712","24.315","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201713","280.217","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201801","24.363","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201802","22.924","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201803","24.334","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201804","22.632","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201805","22.935","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201806","22.88","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201807","22.76","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201808","22.938","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201809","20.517","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201810","22.579","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201811","22.758","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201812","23.401","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201813","275.021","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201901","20.199","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201902","18.331","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201903","20.537","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201904","19.097","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201905","19.658","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201906","19.462","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201907","20.063","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201908","20.207","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201909","18.696","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201910","19.847","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201911","19.714","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201912","20.499","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","201913","236.308","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202001","20.556","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202002","19.007","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202003","20.632","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202004","18.876","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202005","19.029","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202006","17.717","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","202007","19.07","6","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","194913","5.803","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195013","5.466","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195113","5.331","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195213","6.435","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195313","5.019","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195413","3.209","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195513","3.234","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195613","1.738","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195713","2.008","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195813","1.94","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","195913","1.677","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196013","1.508","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196113","1.339","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196213","1.349","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196313","1.341","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196413","1.549","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196513","2.81","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196613","3.478","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196713","3.293","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196813","3.9","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","196913","3.342","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197013","3.74","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197113","3.261","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197213","3.431","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197301","0.211","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197302","0.301","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197303","0.362","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197304","0.24","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197305","0.258","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197306","0.214","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197307","0.21","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197308","0.341","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197309","0.385","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197310","0.393","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197311","0.246","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197312","0.248","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197313","3.411","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197401","0.263","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197402","0.181","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197403","0.184","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
"BMEIBUS","197404","0.25","7","Biomass Energy Consumed by the Electric Power Sector","Trillion Btu"
